id,Age,Gender,Income,Education,FamilyStatus,CurrentCar,AgeOfCurrentCar,MunicipalityType,FuturePurchase
193436,39,Female,22001,High school,Merried,Purchased as used,2002,Urban,New
174191,25,Female,22500.5,High school,Merried,Purchased as used,2002,Urban,New
37043,32,Female,23250.25,High school,Merried,Purchased as used,2002,Urban,New
177848,38,Female,30000.5,High school,Merried,Purchased as used,2002,Urban,New
184233,44,Female,30000.5,High school,Merried,Purchased as used,2002,Urban,New
174758,35,Female,31000.3333333333,High school,Merried,Purchased as used,2002,Urban,New
306974,27,Female,33001,High school,Merried,Purchased as used,2002,Urban,New
251946,31,Female,69001,High school,Merried,Purchased as used,2002,Urban,New
260135,30,Female,107000,High school,Merried,Purchased as used,2002,Urban,New
193383,36,Female,107000,High school,Merried,Purchased as used,2002,Urban,New
150761,22,Male,11501,High school,Merried,Purchased as used,2002,Urban,New
140886,32,Male,26000.5,High school,Merried,Purchased as used,2002,Urban,New
196526,35,Male,27001,High school,Merried,Purchased as used,2002,Urban,New
185368,31,Male,20000.25,High school,Merried,Purchased as used,2001.5,Urban,New
179335,30,Female,19500.5,High school,Merried,Purchased as used,2001,Urban,New
281217,25,Female,22001,High school,Merried,Purchased as used,2001,Rural,New
224613,47,Female,30000.5,High school,Merried,Purchased as used,2001,Urban,New
144701,39,Male,7001,High school,Merried,Purchased as used,2001,Rural,New
184005,47,Male,30000.5,High school,Merried,Purchased as used,2001,Urban,New
306860,49,Male,34500.5,High school,Merried,Purchased as used,2001,Urban,New
60238,47,Male,45001,High school,Merried,Purchased as used,2001,Urban,New
193361,36,Male,46500.5,High school,Merried,Purchased as used,2001,Urban,New
63497,35,Male,46500.5,High school,Merried,Purchased as used,2001,Urban,New
149263,39,Female,4500.5,High school,Merried,Purchased as used,2000,Urban,New
147503,24,Female,34500.5,High school,Merried,Purchased as used,2000,Urban,New
307407,34,Female,93001,High school,Merried,Purchased as used,2000,Urban,New
159227,49,Female,3500.5,High school,Merried,Purchased as a new,2000,Urban,New
201685,33,Male,34500.5,High school,Merried,Purchased as used,2000,Urban,New
159169,38,Male,53500,High school,Merried,Purchased as used,2000,Urban,New
150657,46,Female,35666.6666666667,High school,Merried,Purchased as used,1999,Urban,New
196261,43,Female,11000.5,High school,Merried,Purchased as a new,1999,Urban,New
307570,24,Female,52001,High school,Merried,Purchased as used,1998.66666666667,Urban,New
259307,40,Female,31000.3333333333,High school,Merried,Purchased as used,1998.5,Urban,New
117972,41,Female,22500.5,High school,Merried,Purchased as used,1998,Urban,New
306820,40,Female,40000.5,High school,Merried,Purchased as used,1998,Urban,New
131493,48,Male,22500.5,High school,Merried,Purchased as used,1998,Urban,New
277542,38,Male,30000.5,High school,Merried,Purchased as used,1998,Urban,New
117733,37,Male,31000.3333333333,High school,Merried,Purchased as used,1998,Urban,New
150507,37,Female,17250.25,High school,Merried,Purchased as used,1997,Urban,New
307318,49,Female,39001,High school,Merried,Purchased as used,1997,Urban,New
44156,30,Female,53500,High school,Merried,Purchased as used,1997,Urban,New
140856,36,Male,7001,High school,Merried,Purchased as used,1997,Urban,New
187306,27,Male,14501,High school,Merried,Purchased as used,1997,Rural,New
149571,34,Male,19500.5,High school,Merried,Purchased as used,1997,Urban,New
147119,45,Male,26000.5,High school,Merried,Purchased as used,1997,Rural,New
310858,30,Male,45001,High school,Merried,Purchased as used,1997,Urban,New
272945,38,Male,30000.5,High school,Merried,Purchased as a new,1997,Rural,New
141168,43,Male,35666.6666666667,High school,Merried,Purchased as a new,1997,Rural,New
260114,32,Male,45001,High school,Merried,Purchased as a new,1997,Rural,New
140934,41,Male,22500.5,High school,Merried,Purchased as used,1996.5,Urban,New
310085,35,Female,16500.5,High school,Merried,Purchased as used,1996,Urban,New
153799,36,Female,21400,High school,Merried,Purchased as used,1996,Rural,New
258793,41,Female,52001,High school,Merried,Purchased as used,1996,Urban,New
307391,35,Male,23250.25,High school,Merried,Purchased as used,1996,Urban,New
133516,31,Male,45001,High school,Merried,Purchased as used,1996,Urban,New
175342,28,Female,18001,High school,Merried,Purchased as used,1995,Rural,New
259083,33,Female,20000.3333333333,High school,Merried,Purchased as used,1995,Rural,New
118389,41,Female,60001,High school,Merried,Purchased as used,1995,Urban,New
307582,35,Male,14501,High school,Merried,Purchased as used,1995,Rural,New
153759,40,Male,26750,High school,Merried,Purchased as a new,1995,Urban,New
310103,30,Male,26000.5,High school,Merried,Purchased as used,1994.5,Rural,New
193705,24,Female,33001,High school,Merried,Purchased as used,1993,Urban,New
140984,47,Male,5750.5,High school,Merried,Purchased as used,1993,Urban,New
310786,39,Female,22001,High school,Merried,Purchased as used,1992,Urban,New
157131,41,Female,33001,High school,Merried,Purchased as used,1992,Urban,New
174543,45,Female,35666.6666666667,High school,Merried,Purchased as used,1992,Rural,New
132719,29,Male,69001,High school,Merried,Purchased as a new,1992,Urban,New
117525,38,Female,26000.5,High school,Merried,Purchased as used,1991.33333333333,Rural,New
310039,43,Female,26000.5,High school,Merried,Purchased as used,1991,Urban,New
159557,30,Female,34500.5,High school,Merried,Purchased as used,1991,Urban,New
140864,30,Male,39001,High school,Merried,Purchased as used,1991,Rural,New
133644,44,Female,22500.5,High school,Merried,Purchased as used,1990,Urban,New
278798,27,Female,52001,High school,Merried,Purchased as used,1990,Rural,New
306947,40,Female,46500.5,High school,Merried,Purchased as a new,1990,Urban,New
272011,24,Male,31000.3333333333,High school,Merried,Purchased as a new,1990,Urban,New
307158,43,Female,34500.5,High school,Merried,Purchased as used,1989,Urban,New
260158,42,Female,34500.5,High school,Merried,Purchased as used,1989,Rural,New
174264,32,Male,26667,High school,Merried,Purchased as used,1989,Urban,New
166096,38,Male,18001,High school,Merried,Purchased as used,1988,Urban,New
174238,42,Male,19500.5,High school,Merried,Purchased as used,1988,Urban,New
306835,42,Male,26667,High school,Merried,Purchased as used,1987.66666666667,Rural,New
307163,46,Female,31000.3333333333,High school,Merried,Purchased as used,1987,Rural,New
306482,37,Male,45001,High school,Merried,Purchased as used,1987,Urban,New
183822,31,Female,11000.5,High school,Merried,Purchased as used,1986,Rural,New
193561,25,Female,11501,High school,Merried,Purchased as used,1986,Rural,New
166015,37,Male,7001,High school,Merried,Purchased as used,1986,Urban,New
65570,45,Male,13500.5,High school,Merried,Purchased as used,1985,Urban,New
246060,33,Male,16500.5,High school,Merried,Purchased as used,1985,Urban,New
260609,29,Female,33001,High school,Merried,Purchased as used,1984.5,Rural,New
118391,44,Male,26000.5,High school,Merried,Purchased as used,1977,Urban,New
272946,32,Male,46500.5,Craftsman,Merried,Purchased as used,2008,Rural,New
307065,32,Female,93001,Craftsman,Merried,Purchased as used,1994,Urban,New
153735,42,Male,33001,Not finsihed high school,Merried,Purchased as used,2006,Urban,New
281140,49,Female,19500.5,Not finsihed high school,Merried,Purchased as used,2001,Rural,New
307341,44,Male,60001,Not finsihed high school,Merried,Purchased as used,1986,Urban,New
258838,42,Male,4500.5,Elementary school,Merried,Purchased as used,1991,Urban,New
142169,28,Female,39001,University,Single,Purchased as a new,2013,Urban,New
37138,26,Male,23250.25,University,Single,Purchased as a new,2013,Urban,New
306960,26,Male,4500.5,University,Single,Purchased as a new,2012,Urban,New
306805,36,Male,26750,University,Single,Purchased as a new,2012,Urban,New
147486,30,Male,26750,University,Single,Purchased as a new,2012,Urban,New
195734,30,Female,18001,University,Single,Purchased as a new,2011,Urban,New
306624,24,Female,34500.5,University,Single,Purchased as a new,2011,Urban,New
306440,42,Male,35666.6666666667,University,Single,Purchased as a new,2011,Urban,New
184093,37,Male,107000,University,Single,Purchased as a new,2011,Urban,New
259081,24,Male,93001,University,Single,Purchased as a new,2010.33333333333,Urban,New
77133,24,Female,35666.6666666667,University,Single,Purchased as used,2010,Urban,New
117392,32,Female,46500.5,University,Single,Purchased as used,2010,Urban,New
259006,28,Female,35666.6666666667,University,Single,Purchased as a new,2010,Urban,New
307398,34,Female,69001,University,Single,Purchased as a new,2010,Urban,New
118338,38,Female,93001,University,Single,Purchased as a new,2010,Urban,New
41554,37,Male,26750,University,Single,Purchased as a new,2010,Urban,New
66771,32,Male,26750,University,Single,Purchased as a new,2010,Urban,New
142170,28,Male,26750,University,Single,Purchased as a new,2010,Urban,New
184129,39,Male,30000.5,University,Single,Purchased as a new,2010,Urban,New
252391,27,Male,35666.6666666667,University,Single,Purchased as a new,2010,Urban,New
306674,30,Female,26750,University,Single,Purchased as a new,2009.75,Urban,New
306925,30,Male,35666.6666666667,University,Single,Purchased as a new,2009.5,Urban,New
174595,30,Female,26750,University,Single,Purchased as used,2009,Urban,New
75194,33,Female,20000.3333333333,University,Single,Purchased as a new,2009,Urban,New
118844,24,Female,35666.6666666667,University,Single,Purchased as a new,2009,Urban,New
154540,24,Male,26000.5,University,Single,Purchased as a new,2009,Urban,New
33589,30,Male,26667,University,Single,Purchased as a new,2009,Urban,New
58322,30,Male,46500.5,University,Single,Purchased as a new,2009,Urban,New
153750,41,Male,53500,University,Single,Purchased as a new,2009,Urban,New
159501,33,Male,80001,University,Single,Purchased as a new,2009,Urban,New
144695,33,Male,107000,University,Single,Purchased as a new,2009,Urban,New
37171,31,Male,35666.6666666667,University,Single,Purchased as a new,2008.5,Urban,New
118284,29,Male,46500.5,University,Single,Purchased as a new,2008.5,Rural,New
183810,36,Female,23250.25,University,Single,Purchased as used,2008,Urban,New
174584,28,Female,45001,University,Single,Purchased as used,2008,Urban,New
310059,43,Female,53500,University,Single,Purchased as used,2008,Urban,New
184042,40,Female,53500,University,Single,Purchased as a new,2008,Rural,New
185395,31,Male,60001,University,Single,Purchased as used,2008,Urban,New
57659,29,Male,31000.3333333333,University,Single,Purchased as a new,2007.5,Urban,New
165266,27,Male,35666.6666666667,University,Single,Purchased as a new,2007.5,Urban,New
177766,29,Male,35666.6666666667,University,Single,Purchased as a new,2007.5,Urban,New
187924,32,Female,33001,University,Single,Purchased as used,2007,Urban,New
201726,26,Female,7001,University,Single,Purchased as a new,2007,Rural,New
37070,31,Female,39001,University,Single,Purchased as a new,2007,Urban,New
251626,46,Female,40000.5,University,Single,Purchased as a new,2007,Urban,New
131530,35,Male,9001,University,Single,Purchased as a new,2007,Rural,New
306999,37,Female,9001,University,Single,Purchased as used,2006,Urban,New
252382,26,Female,12000.2,University,Single,Purchased as used,2006,Urban,New
32642,28,Female,19500.5,University,Single,Purchased as a new,2006,Urban,New
187885,30,Female,23250.25,University,Single,Purchased as a new,2006,Urban,New
39250,37,Female,40000.5,University,Single,Purchased as a new,2006,Urban,New
306807,29,Female,40000.5,University,Single,Purchased as a new,2006,Rural,New
42878,30,Female,53500,University,Single,Purchased as a new,2006,Rural,New
147163,26,Male,45001,University,Single,Purchased as used,2006,Urban,New
307071,38,Male,30000.5,University,Single,Purchased as a new,2006,Urban,New
177974,29,Male,35666.6666666667,University,Single,Purchased as a new,2006,Urban,New
54612,47,Male,52001,University,Single,Purchased as a new,2006,Rural,New
307195,31,Male,26667,University,Single,Purchased as used,2005.5,Urban,New
306628,25,Female,35666.6666666667,University,Single,Purchased as used,2005,Urban,New
44114,38,Female,80001,University,Single,Purchased as used,2005,Urban,New
284211,33,Female,16500.5,University,Single,Purchased as a new,2005,Urban,New
144992,25,Female,22500.5,University,Single,Purchased as a new,2005,Urban,New
224190,38,Female,40000.5,University,Single,Purchased as a new,2005,Urban,New
187959,26,Female,46500.5,University,Single,Purchased as a new,2005,Urban,New
162025,26,Male,20000.3333333333,University,Single,Purchased as used,2005,Rural,New
178299,29,Male,21400,University,Single,Purchased as used,2005,Urban,New
157672,32,Male,30000.5,University,Single,Purchased as used,2005,Urban,New
159445,27,Male,52001,University,Single,Purchased as used,2005,Urban,New
183768,30,Male,53500,University,Single,Purchased as used,2005,Urban,New
306823,34,Male,31000.3333333333,University,Single,Purchased as a new,2005,Rural,New
306976,40,Male,45001,University,Single,Purchased as a new,2005,Urban,New
163295,24,Female,22001,University,Single,Purchased as used,2004,Urban,New
188329,29,Female,22500.5,University,Single,Purchased as used,2004,Urban,New
188535,26,Female,30000.5,University,Single,Purchased as used,2004,Urban,New
223633,29,Female,46500.5,University,Single,Purchased as used,2004,Urban,New
37276,40,Female,69001,University,Single,Purchased as used,2004,Urban,New
260090,24,Female,53500,University,Single,Purchased as a new,2004,Urban,New
188133,23,Male,26667,University,Single,Purchased as used,2004,Urban,New
251762,30,Male,26750,University,Single,Purchased as used,2004,Urban,New
260963,25,Male,39001,University,Single,Purchased as used,2004,Urban,New
43514,27,Male,27001,University,Single,Purchased as a new,2004,Urban,New
273629,27,Female,31000.3333333333,University,Single,Purchased as a new,2003.5,Urban,New
118193,28,Female,3833.66666666667,University,Single,Purchased as used,2003,Urban,New
46377,27,Female,20000.3333333333,University,Single,Purchased as used,2003,Urban,New
278806,25,Female,22001,University,Single,Purchased as used,2003,Urban,New
58278,37,Female,26000.5,University,Single,Purchased as used,2003,Urban,New
273525,26,Female,34500.5,University,Single,Purchased as used,2003,Urban,New
193290,47,Female,40000.5,University,Single,Purchased as used,2003,Urban,New
261055,28,Female,45001,University,Single,Purchased as used,2003,Rural,New
156777,27,Female,46500.5,University,Single,Purchased as used,2003,Urban,New
310725,38,Male,26000.5,University,Single,Purchased as used,2003,Urban,New
260926,24,Male,27001,University,Single,Purchased as used,2003,Urban,New
117451,30,Male,60001,University,Single,Purchased as used,2002.5,Urban,New
183976,31,Male,46500.5,University,Single,Purchased as used,2002.33333333333,Urban,New
157662,26,Female,4500.5,University,Single,Purchased as used,2002,Urban,New
156826,26,Female,27001,University,Single,Purchased as used,2002,Urban,New
251184,27,Male,12000.2,University,Single,Purchased as used,2002,Urban,New
310010,30,Male,27001,University,Single,Purchased as used,2002,Urban,New
157279,32,Male,31000.3333333333,University,Single,Purchased as used,2002,Urban,New
117224,28,Male,35666.6666666667,University,Single,Purchased as used,2002,Urban,New
174232,26,Male,46500.5,University,Single,Purchased as used,2002,Urban,New
306467,25,Male,80001,University,Single,Purchased as used,2002,Urban,New
259308,25,Male,13500.5,University,Single,Purchased as a new,2002,Urban,New
131813,29,Male,30000.5,University,Single,Purchased as a new,2002,Urban,New
60154,27,Female,26750,University,Single,Purchased as used,2001.66666666667,Rural,New
260587,26,Female,23000.3333333333,University,Single,Purchased as used,2001.5,Rural,New
117613,28,Female,16500.5,University,Single,Purchased as used,2001,Rural,New
158898,28,Female,23000.3333333333,University,Single,Purchased as used,2001,Rural,New
272002,28,Female,53500,University,Single,Purchased as used,2001,Rural,New
188443,27,Female,39001,University,Single,Purchased as a new,2001,Urban,New
168329,30,Male,17333.6666666667,University,Single,Purchased as used,2001,Urban,New
158799,29,Male,22500.5,University,Single,Purchased as used,2001,Rural,New
306644,24,Male,45001,University,Single,Purchased as used,2001,Urban,New
164207,25,Female,16500.5,University,Single,Purchased as used,2000,Rural,New
307162,26,Female,16500.5,University,Single,Purchased as used,2000,Rural,New
251943,26,Female,22001,University,Single,Purchased as used,2000,Urban,New
136650,35,Female,26000.5,University,Single,Purchased as used,2000,Urban,New
150730,25,Female,33001,University,Single,Purchased as used,2000,Urban,New
281206,27,Female,45001,University,Single,Purchased as used,2000,Urban,New
193280,29,Female,45001,University,Single,Purchased as used,2000,Urban,New
273728,25,Female,33001,University,Single,Purchased as a new,2000,Rural,New
37143,40,Female,53500,University,Single,Purchased as a new,2000,Urban,New
73959,29,Male,7001,University,Single,Purchased as used,2000,Urban,New
156923,29,Male,26000.5,University,Single,Purchased as used,2000,Urban,New
141248,26,Female,22500.5,University,Single,Purchased as used,1999,Urban,New
117847,41,Female,40000.5,University,Single,Purchased as used,1999,Urban,New
37081,30,Female,23000.3333333333,University,Single,Purchased as used,1998,Urban,New
117418,30,Female,23250.25,University,Single,Purchased as used,1998,Urban,New
154072,26,Female,26000.5,University,Single,Purchased as used,1998,Urban,New
140845,30,Female,30000.5,University,Single,Purchased as used,1998,Urban,New
117835,27,Female,39001,University,Single,Purchased as used,1998,Urban,New
197496,26,Female,45001,University,Single,Purchased as used,1998,Urban,New
284217,25,Female,45001,University,Single,Purchased as used,1998,Urban,New
37097,27,Male,40000.5,University,Single,Purchased as used,1998,Urban,New
310933,22,Female,16500.5,University,Single,Purchased as used,1997,Urban,New
63543,27,Female,34500.5,University,Single,Purchased as used,1997,Urban,New
150701,33,Female,3833.66666666667,University,Single,Purchased as a new,1997,Urban,New
157180,31,Male,19500.5,University,Single,Purchased as a new,1997,Urban,New
131782,33,Male,31000.3333333333,University,Single,Purchased as a new,1997,Rural,New
306604,30,Female,40000.5,University,Single,Purchased as used,1996.5,Urban,New
186856,25,Female,18001,University,Single,Purchased as used,1996,Rural,New
75171,29,Female,20000.3333333333,University,Single,Purchased as used,1996,Rural,New
310890,24,Female,20000.3333333333,University,Single,Purchased as used,1996,Rural,New
196255,28,Female,23250.25,University,Single,Purchased as used,1996,Urban,New
251508,29,Female,69001,University,Single,Purchased as used,1996,Urban,New
259029,26,Male,7001,University,Single,Purchased as used,1996,Urban,New
60175,38,Male,20000.3333333333,University,Single,Purchased as a new,1996,Urban,New
178035,27,Female,17333.6666666667,University,Single,Purchased as used,1995.5,Rural,New
306522,29,Female,16500.5,University,Single,Purchased as used,1995,Urban,New
117276,32,Female,52001,University,Single,Purchased as used,1995,Urban,New
179378,28,Female,30000.5,University,Single,Purchased as a new,1995,Urban,New
235945,47,Female,31000.3333333333,University,Single,Purchased as a new,1994.5,Urban,New
117577,27,Male,40000.5,University,Single,Purchased as used,1994.5,Rural,New
307352,26,Female,9000.5,University,Single,Purchased as used,1994,Rural,New
307364,25,Female,52001,University,Single,Purchased as a new,1994,Urban,New
142163,26,Male,15000.25,University,Single,Purchased as used,1993.5,Rural,New
306880,29,Male,19500.5,University,Single,Purchased as used,1993.5,Rural,New
186679,28,Female,39001,University,Single,Purchased as used,1993,Rural,New
252378,26,Female,60001,University,Single,Purchased as a new,1993,Urban,New
178315,27,Male,22500.5,University,Single,Purchased as used,1993,Urban,New
183878,25,Female,17250.25,University,Single,Purchased as used,1992,Urban,New
260876,24,Female,31000.3333333333,University,Single,Purchased as used,1992,Urban,New
150553,31,Female,40000.5,University,Single,Purchased as a new,1992,Urban,New
307011,25,Female,60001,University,Single,Purchased as a new,1992,Urban,New
176044,24,Male,11501,University,Single,Purchased as used,1992,Urban,New
193760,26,Male,19500.5,University,Single,Purchased as used,1992,Urban,New
75355,33,Female,7001,University,Single,Purchased as used,1991,Urban,New
277067,25,Female,26000.5,University,Single,Purchased as used,1991,Rural,New
307377,30,Female,27001,University,Single,Purchased as used,1991,Urban,New
158782,26,Female,19500.5,University,Single,Purchased as a new,1991,Rural,New
275205,36,Female,35666.6666666667,University,Single,Purchased as a new,1991,Urban,New
60681,43,Female,45001,University,Single,Purchased as a new,1991,Urban,New
277075,29,Female,52001,University,Single,Purchased as a new,1991,Urban,New
117463,31,Male,9000.5,University,Single,Purchased as used,1991,Urban,New
157467,37,Male,30000.5,University,Single,Purchased as used,1991,Urban,New
187114,32,Male,30000.5,University,Single,Purchased as used,1991,Urban,New
201689,25,Male,40000.5,University,Single,Purchased as used,1991,Urban,New
75466,30,Female,22500.5,University,Single,Purchased as used,1990,Urban,New
281244,24,Female,23000.3333333333,University,Single,Purchased as used,1990,Rural,New
163830,28,Female,26667,University,Single,Purchased as used,1990,Urban,New
74628,27,Female,34500.5,University,Single,Purchased as used,1990,Urban,New
188519,28,Female,22500.5,University,Single,Purchased as a new,1990,Urban,New
184293,38,Female,39001,University,Single,Purchased as a new,1990,Urban,New
310924,24,Female,13500.5,University,Single,Purchased as used,1989,Rural,New
196159,26,Female,22001,University,Single,Purchased as used,1989,Urban,New
174511,45,Female,34500.5,University,Single,Purchased as a new,1989,Urban,New
193452,26,Male,22500.5,University,Single,Purchased as a new,1989,Urban,New
136634,31,Male,45001,University,Single,Purchased as a new,1989,Urban,New
196634,26,Female,20000.3333333333,University,Single,Purchased as used,1988,Urban,New
251368,26,Male,20000.3333333333,University,Single,Purchased as a new,1988,Rural,New
174349,26,Female,31000.3333333333,University,Single,Purchased as used,1987,Urban,New
163803,29,Female,33001,University,Single,Purchased as used,1987,Rural,New
166058,31,Female,33001,University,Single,Purchased as used,1987,Urban,New
165267,33,Male,45001,University,Single,Purchased as used,1987,Urban,New
259199,24,Female,52001,University,Single,Purchased as used,1985,Rural,New
307409,27,Female,23000.3333333333,University,Single,Purchased as a new,1984,Urban,New
174999,25,Female,19500.5,University,Single,Purchased as used,1983,Urban,New
39357,32,Female,30000.5,University,Single,Purchased as used,1983,Urban,New
159080,30,Female,20000.3333333333,University,Single,Purchased as used,1980,Urban,New
196219,32,Female,19500.5,University,Single,Purchased as a new,1980,Urban,New
307056,26,Male,31000.3333333333,University,Single,Purchased as used,1980,Urban,New
33596,28,Female,39001,University,Single,Purchased as used,1979,Urban,New
186956,33,Female,19500.5,University,Single,Purchased as a new,1976,Rural,New
174565,35,Female,30000.5,College,Single,Purchased as a new,2012,Urban,New
163784,27,Male,21400,College,Single,Purchased as a new,2011,Urban,New
74155,33,Female,31000.3333333333,College,Single,Purchased as a new,2009.5,Urban,New
281135,27,Female,34500.5,College,Single,Purchased as used,2009,Urban,New
32974,30,Male,35666.6666666667,College,Single,Purchased as used,2009,Urban,New
306555,27,Female,45001,College,Single,Purchased as a new,2007,Rural,New
307199,25,Male,27001,College,Single,Purchased as a new,2007,Rural,New
118799,27,Male,35666.6666666667,College,Single,Purchased as a new,2005.5,Urban,New
184015,28,Male,3833.66666666667,College,Single,Purchased as used,2005,Urban,New
141298,28,Male,69001,College,Single,Purchased as a new,2004.33333333333,Urban,New
252346,22,Female,39001,College,Single,Purchased as used,2004,Urban,New
310719,30,Male,31000.3333333333,College,Single,Purchased as used,2004,Urban,New
259068,23,Female,4833.66666666667,College,Single,Purchased as used,2003,Urban,New
175377,23,Female,26667,College,Single,Purchased as used,2003,Urban,New
188123,32,Male,33001,College,Single,Purchased as used,2003,Urban,New
278850,29,Female,22001,College,Single,Purchased as used,2002.5,Urban,New
131633,22,Female,52001,College,Single,Purchased as a new,2002,Urban,New
310101,23,Male,33001,College,Single,Purchased as used,2002,Urban,New
174297,29,Male,52001,College,Single,Purchased as used,2002,Rural,New
63771,29,Male,53500,College,Single,Purchased as used,2002,Urban,New
32624,30,Male,20000.3333333333,College,Single,Purchased as used,2001,Urban,New
307568,43,Male,39001,College,Single,Purchased as a new,2001,Rural,New
167175,25,Female,22500.5,College,Single,Purchased as used,2000.33333333333,Urban,New
183960,30,Female,21400,College,Single,Purchased as used,2000,Urban,New
201703,30,Female,39001,College,Single,Purchased as a new,2000,Urban,New
223414,22,Male,39001,College,Single,Purchased as used,2000,Urban,New
183920,32,Male,60001,College,Single,Purchased as used,2000,Urban,New
132806,29,Female,26667,College,Single,Purchased as used,1999,Urban,New
273710,32,Female,26750,College,Single,Purchased as used,1998.33333333333,Urban,New
259195,31,Female,22001,College,Single,Purchased as used,1998,Rural,New
273499,32,Female,15000.3333333333,College,Single,Purchased as used,1994,Urban,New
187304,23,Female,16500.5,College,Single,Purchased as used,1993.5,Urban,New
144970,32,Female,16500.5,College,Single,Purchased as used,1993,Urban,New
201663,25,Female,19500.5,College,Single,Purchased as used,1991,Urban,New
136468,25,Male,40000.5,College,Single,Purchased as used,1991,Urban,New
193539,29,Male,16500.5,College,Single,Purchased as used,1989.5,Rural,New
144981,24,Male,26000.5,College,Single,Purchased as a new,1988.5,Urban,New
195825,29,Female,26000.5,College,Single,Purchased as used,1988,Urban,New
307200,26,Female,33001,College,Single,Purchased as used,1988,Urban,New
144943,37,Female,13500.5,College,Single,Purchased as a new,1985,Urban,New
118464,30,Female,17250.25,College,Single,Purchased as used,1982,Urban,New
183760,28,Male,26667,Unfinished university,Single,Purchased as a new,2013,Urban,New
174776,30,Female,20000.25,Unfinished university,Single,Purchased as a new,2010,Urban,New
32622,32,Male,30000.5,Unfinished university,Single,Purchased as a new,2010,Urban,New
150282,29,Female,53500,Unfinished university,Single,Purchased as a new,2009,Urban,New
259046,32,Male,30000.5,Unfinished university,Single,Purchased as a new,2008.5,Urban,New
252385,32,Female,40000.5,Unfinished university,Single,Purchased as a new,2008,Urban,New
252304,25,Male,39001,Unfinished university,Single,Purchased as a new,2008,Urban,New
260784,28,Female,31000.3333333333,Unfinished university,Single,Purchased as a new,2007.5,Urban,New
150324,42,Female,93001,Unfinished university,Single,Purchased as used,2007,Urban,New
175460,30,Female,3000.33333333333,Unfinished university,Single,Purchased as a new,2007,Urban,New
26767,35,Male,26750,Unfinished university,Single,Purchased as used,2007,Urban,New
55547,33,Male,35666.6666666667,Unfinished university,Single,Purchased as a new,2007,Urban,New
201669,26,Male,53500,Unfinished university,Single,Purchased as a new,2007,Urban,New
310842,36,Female,22500.5,Unfinished university,Single,Purchased as used,2006,Urban,New
228387,28,Female,20000.25,Unfinished university,Single,Purchased as a new,2006,Urban,New
154060,25,Male,40000.5,Unfinished university,Single,Purchased as used,2006,Urban,New
226951,27,Female,33001,Unfinished university,Single,Purchased as used,2005,Urban,New
33521,46,Male,9000.5,Unfinished university,Single,Purchased as a new,2005,Urban,New
156888,26,Male,26000.5,Unfinished university,Single,Purchased as used,2004,Urban,New
259291,25,Male,45001,Unfinished university,Single,Purchased as used,2003.5,Urban,New
260803,33,Female,23000.3333333333,Unfinished university,Single,Purchased as used,2003,Urban,New
144703,41,Male,26000.5,Unfinished university,Single,Purchased as used,2003,Urban,New
117352,26,Male,30000.5,Unfinished university,Single,Purchased as used,2003,Urban,New
156812,30,Male,17833.3333333333,Unfinished university,Single,Purchased as a new,2003,Urban,New
118043,31,Female,3500.5,Unfinished university,Single,Purchased as used,2002,Urban,New
310821,29,Female,26000.5,Unfinished university,Single,Purchased as used,2002,Urban,New
55553,27,Female,46500.5,Unfinished university,Single,Purchased as used,2002,Urban,New
58303,25,Male,27001,Unfinished university,Single,Purchased as used,2002,Urban,New
145156,26,Female,107000,Unfinished university,Single,Purchased as used,2001,Urban,New
306501,30,Male,3500.5,Unfinished university,Single,Purchased as used,2001,Rural,New
46350,24,Male,33001,Unfinished university,Single,Purchased as used,2001,Urban,New
117510,34,Male,39001,Unfinished university,Single,Purchased as used,2001,Urban,New
252015,29,Female,3833.66666666667,Unfinished university,Single,Purchased as used,2000.5,Urban,New
118025,25,Female,15000.3333333333,Unfinished university,Single,Purchased as used,2000,Urban,New
46359,36,Female,35666.6666666667,Unfinished university,Single,Purchased as used,2000,Urban,New
184306,28,Male,26000.5,Unfinished university,Single,Purchased as a new,2000,Urban,New
272042,43,Male,14501,Unfinished university,Single,Purchased as used,1999,Urban,New
251262,34,Male,20000.3333333333,Unfinished university,Single,Purchased as used,1998,Urban,New
145066,25,Male,35666.6666666667,Unfinished university,Single,Purchased as used,1998,Urban,New
57683,37,Male,46500.5,Unfinished university,Single,Purchased as used,1997,Urban,New
306734,26,Female,23000.3333333333,Unfinished university,Single,Purchased as used,1996.5,Urban,New
33627,26,Male,22500.5,Unfinished university,Single,Purchased as used,1996,Urban,New
118368,32,Male,26000.5,Unfinished university,Single,Purchased as used,1995,Urban,New
226907,23,Male,69001,Unfinished university,Single,Purchased as used,1993,Urban,New
144913,25,Male,107000,Unfinished university,Single,Purchased as a new,1992,Urban,New
186729,20,Female,16500.5,Unfinished university,Single,Purchased as used,1991,Rural,New
184926,35,Male,22001,Unfinished university,Single,Purchased as a new,1991,Urban,New
307394,27,Female,30000.5,Unfinished university,Single,Purchased as used,1990,Urban,New
176149,37,Male,33001,Unfinished university,Single,Purchased as used,1990,Urban,New
75092,33,Female,40000.5,Unfinished university,Single,Purchased as used,1988,Urban,New
46356,28,Female,39001,Unfinished university,Single,Purchased as used,1987,Urban,New
310637,33,Male,46500.5,Unfinished university,Single,Purchased as used,1987,Urban,New
